"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000106197",10.4468613734746,0.227058922367541,0.374955852844789,0.605561749856272,0.544805808507928,0.776944187737542
"ENSMUSG00000022568",1259.54005460661,-0.155731517632504,0.0464880506793556,-3.34992574127573,0.000808332277654571,0.00869813482671094
"ENSMUSG00000040093",353.472840967138,0.106539407074075,0.0940713013488899,1.13253888854948,0.257407944509329,0.523788040930642
"ENSMUSG00000025402",153.590834600701,-0.425700025293773,0.262367838389987,-1.62253128243945,0.104689640613559,0.305228430336205
"ENSMUSG00000040022",277.058768058276,0.131083588890733,0.0954195114932597,1.37376084659574,0.169515940022656,0.408495077989119
"ENSMUSG00000025133",920.437060789569,-0.0613013176988261,0.0582955119632947,-1.05156152908347,0.293000765990104,0.562100967848269
"ENSMUSG00000055296",2795.62258259927,0.0296355965803948,0.0406630684029407,0.728808664578091,0.466118710692947,0.718342348015418
"ENSMUSG00000022687",411.957633623624,-0.0278973600479179,0.0973984012855978,-0.286425235729645,0.77455244866113,0.906848291445231
"ENSMUSG00000031948",2365.86572294854,0.0710803991928702,0.052821636841678,1.34566824208646,0.178409532697862,0.421351811743311
"ENSMUSG00000109336",1900.23466317983,-0.114253837290149,0.0583727197243722,-1.95731564041628,0.0503103697669989,0.188040918645806
"ENSMUSG00000051124",7.9547912963659,-0.00268892608234636,0.411781336288579,-0.0065299853232346,0.994789862555673,0.998354702506838
"ENSMUSG00000026977",1522.36586037769,-0.00156990678000267,0.0523686519838539,-0.0299779872219491,0.97608460893145,0.992317896608844
"ENSMUSG00000031537",2217.8483840171,-0.0720871996149243,0.04036501399125,-1.7858831816719,0.0741181746436699,0.24449851202546
"ENSMUSG00000052572",8.58653036797803,0.575651371708805,0.386413788352291,1.48972782302475,0.136295815805135,0.360351127477538
"ENSMUSG00000021007",91.8150622437756,0.0662281636845238,0.144401800646097,0.458638073681902,0.646494090742857,0.839198641301022
"ENSMUSG00000019944",374.226647495743,0.193818833920687,0.0849253340592585,2.28222633525875,0.0224759810495623,0.107491061912172
"ENSMUSG00000034595",2792.15819507494,0.0747834028498915,0.0474800637145475,1.57504849402673,0.115245251440314,0.325123476429563
"ENSMUSG00000106269",4.31369117060006,1.02035959745154,0.608982548789552,1.67551533205618,0.0938331654354121,NA
"ENSMUSG00000104063",26.235902657274,-0.040261131271357,0.22616501108857,-0.178016621923848,0.858709921830234,0.946892681931341
"ENSMUSG00000034371",177.343173118603,-0.200692964928035,0.0904080479550894,-2.21985729663945,0.0264284560709885,0.120062726640922
"ENSMUSG00000086290",117.631436687385,-0.146135801021216,0.123048099662393,-1.18763151501054,0.23497861599674,0.495210120600599
"ENSMUSG00000079297",54.4503571718152,0.0737030689673751,0.155587663023383,0.473707667659347,0.635708384746612,0.834206783035294
"ENSMUSG00000043059",799.757399257534,-0.131074352327948,0.0606966132564409,-2.15950026361708,0.0308113769019924,0.133335117823249
"ENSMUSG00000027248",10308.6183334279,0.170627132199139,0.0297652125261205,5.73243453408589,9.89992503962911e-09,4.81933411593702e-07
"ENSMUSG00000106831",39.8599836621513,-0.0657565031325877,0.174013712977842,-0.377881156647469,0.705518881195989,0.873202111346217
"ENSMUSG00000009563",1213.34918781649,-0.0679016703012792,0.0502405339133796,-1.3515316222226,0.176525197301276,0.418567449623333
"ENSMUSG00000031891",14.6945626429817,-0.0875487129062415,0.374731938476746,-0.233630240491696,0.815272048839721,0.926829829752356
"ENSMUSG00000022901",108.487917395007,-0.365082595650747,0.182094980570768,-2.00490202698841,0.0449735219834028,0.174767037608036
"ENSMUSG00000021038",1945.55689055242,0.0544884879491764,0.0374039921245082,1.4567559464722,0.145183760305056,0.373865971906057
"ENSMUSG00000028893",568.309471957552,-0.133760097786584,0.0811160487954734,-1.64899671239963,0.0991483082365558,0.294258428632723
"ENSMUSG00000031753",1282.31515323694,-0.00396701807878669,0.0566159572471088,-0.0700689040983984,0.944138816785023,0.981591830291125
"ENSMUSG00000097023",14.2825325324941,-0.735509505761691,0.42506028620021,-1.73036514969845,0.083565056269453,0.264495380635159
"ENSMUSG00000036062",49.8592975965106,-0.825783928590049,0.185692937170723,-4.44704004994457,8.70616107469616e-06,0.00019681865919161
"ENSMUSG00000032334",12.1468284635715,-0.0321997896936066,0.438755883948166,-0.0733888498630611,0.941496690189715,0.980522544813328
"ENSMUSG00000082475",12.5517773304072,-0.133212448863473,0.319685577202243,-0.416698338502768,0.676899069809382,0.856512175995278
"ENSMUSG00000032415",17.2965913288543,-0.0189510142962838,0.314442005224385,-0.0602687108637422,0.951941621743424,0.983305165107759
"ENSMUSG00000034021",422.570948711904,0.0151810746038962,0.059184642951117,0.256503610513201,0.797561992892283,0.91768252145001
"ENSMUSG00000038000",463.569319406313,0.0660490636876918,0.0778951368297745,0.847922814899598,0.396480957649003,0.662140831297687
"ENSMUSG00000039684",97.0719595596791,-0.0820907508516486,0.142273570480046,-0.576992273228724,0.563944675209217,0.790461221639493
"ENSMUSG00000015714",4780.37828572357,0.00100993530531157,0.0363302179787645,0.0277987681191973,0.977822648482701,0.992920633394145
"ENSMUSG00000004707",1288.93769379525,-0.0636311205986767,0.0877448238275576,-0.725183752419734,0.468339309075982,0.72008940992843
"ENSMUSG00000038733",7962.61413809483,0.0825055041753175,0.0342458512354326,2.40921166211085,0.015987023147312,0.0837453033404583
"ENSMUSG00000063200",926.339875210187,0.187314943502424,0.0492210602687261,3.80558530189647,0.000141469245894533,0.00211953480795968
"ENSMUSG00000027322",70.6209440177112,-0.393438647169251,0.194770656857928,-2.02000985937136,0.0433823648609523,0.170189776875986
"ENSMUSG00000118057",4.32729944062625,0.0857284095613564,0.653449970824213,0.131193531852523,0.895622212568355,NA
"ENSMUSG00000094410",1365.25629053856,-0.0127184213663335,0.0497868862154985,-0.255457256581238,0.798369952904944,0.917716252777044
"ENSMUSG00000030067",982.102317407846,-0.019748250678123,0.066742638529239,-0.295886574359382,0.767316704356049,0.903384687395543
"ENSMUSG00000045795",235.198324384324,0.0188094032556247,0.07845480979591,0.239748248763268,0.810525428422928,0.924330211277611
"ENSMUSG00000028047",12.1646678011063,-0.562652710054449,0.360585892961829,-1.56038469900432,0.118668998477771,0.331832320993698
"ENSMUSG00000097472",51.9265583664861,-0.0869385739915399,0.157723310292611,-0.55120941749352,0.581490125013969,0.801244803295158
"ENSMUSG00000041679",65.0388770951124,0.178304295546788,0.178589974372141,0.998400364710518,0.318085256845264,0.588187507105739
"ENSMUSG00000058818",5186.31881737097,-0.0305874104348045,0.0905235646499595,-0.337894453815216,0.735442727226142,0.889091159686094
"ENSMUSG00000042677",483.935463827679,-0.15054802017132,0.0798072707641478,-1.88639479498341,0.0592417734583949,0.210510005173872
"ENSMUSG00000055897",344.78320970087,-0.093512509508645,0.102715100365758,-0.910406641045537,0.362608096700737,0.629995389900699
"ENSMUSG00000044502",635.047173616776,0.0300279488288793,0.0727383991603887,0.41282113952862,0.679737662185927,0.858162462401771
"ENSMUSG00000029106",4841.91662430816,-0.099652316684561,0.0347804248080362,-2.86518400032698,0.00416766999466145,0.0307817681573711
"ENSMUSG00000051998",14.9777413410063,-0.332641714436139,0.400267334427316,-0.831048866158582,0.405946024467289,0.670039605413256
"ENSMUSG00000026805",7.17104552811996,-0.0162305979574876,0.633729787241106,-0.0256112278202138,0.979567430503009,0.993521196736627
"ENSMUSG00000051316",86.3832048774903,0.102292014197921,0.136223200598281,0.750914776254434,0.452703947040184,0.707967093009896
"ENSMUSG00000086688",161.431194862103,0.0162387936875131,0.1253616120171,0.129535616415798,0.896933844519217,0.962231992462107
"ENSMUSG00000042380",894.817345302078,0.213776548904386,0.0534231024845043,4.00157495470042,6.29222558234422e-05,0.00106610955627998
"ENSMUSG00000028191",1088.56052770363,0.0618447489560736,0.052746537253744,1.17248926993181,0.241000677586335,0.502764526010101
"ENSMUSG00000024054",971.926444421493,-0.122993964037857,0.0553310620408604,-2.22287372591962,0.0262243159093245,0.119527341163738
"ENSMUSG00000020712",88.1539210888542,0.158310248068209,0.144305701284369,1.09704777191195,0.272620509510408,0.540966748498534
"ENSMUSG00000049233",54.151911177758,-0.00244415851966223,0.26268519963707,-0.0093045155305252,0.99257617783094,0.998144352006997
"ENSMUSG00000101678",7.917634293959,-0.457644853914078,0.409226442068908,-1.11831691911301,0.263431663391332,0.531080742933808
"ENSMUSG00000114784",8.37350849317938,-0.483880024554733,0.455799030142723,-1.0616082803055,0.288413553095638,0.557147219391451
"ENSMUSG00000047180",216.459994279846,-0.691491150194093,0.165878671907092,-4.16865617649382,3.06400780786389e-05,0.000574247072182313
"ENSMUSG00000063317",848.046711536423,-0.0959327155346528,0.0567391722104373,-1.69076692164018,0.0908813271657476,0.278987796844057
"ENSMUSG00000029428",714.454479412201,-0.214414223870116,0.0761546354388709,-2.81551113250651,0.00486997096474152,0.034545506326707
"ENSMUSG00000089931",15.372371367145,1.09114214883242,0.33768405342086,3.23125163234318,0.00123249384441007,0.0122602588525132
"ENSMUSG00000020184",2759.73027933503,0.141341346546799,0.040707907747391,3.47208575355626,0.000516431344201523,0.00611411374638586
"ENSMUSG00000027227",1177.83680992994,-0.276157395099744,0.0795023071119481,-3.47357712161589,0.000513569747621156,0.00609444100039218
"ENSMUSG00000025236",1136.29947958709,0.0166025965132439,0.0494400752548746,0.335812525115583,0.737012244454289,0.88942306104467
"ENSMUSG00000054598",36.7267401000054,0.0402601300245244,0.241945863241573,0.166401398581989,0.867841073389871,0.9514064519046
"ENSMUSG00000033669",79.096713313018,-0.174791478371677,0.145009573474161,-1.20537888764167,0.228057067973026,0.48702250100981
"ENSMUSG00000083246",6.00382598912433,-0.872059946779336,0.514921925899181,-1.69357703161796,0.0903456856299718,0.278044276296482
"ENSMUSG00000103749",34.4946708109507,0.0938780882920032,0.202558378649635,0.46346188648352,0.643033328054737,0.837570423967347
"ENSMUSG00000038683",997.698756077291,0.188558315779965,0.0576132825984787,3.27282715505165,0.0010647756895432,0.0109399778702426
"ENSMUSG00000054823",1403.44944087927,0.0295576927024083,0.0530535574024286,0.557129326469166,0.57743907195373,0.798966755498086
"ENSMUSG00000000581",963.493495896646,0.152415511086555,0.0506865660046753,3.00701986937715,0.00263822518258702,0.0217525092570771
"ENSMUSG00000070354",45.2037185472597,-0.103461242679506,0.225630515100464,-0.458542775712047,0.646562538074336,0.839198641301022
"ENSMUSG00000067878",4.39192366696794,0.259202171758733,0.538408657109846,0.481422741510359,0.630216076961739,NA
"ENSMUSG00000070691",181.664379611659,0.454090080984969,0.128746991377557,3.52699566899647,0.000420303638508238,0.00524072548277417
"ENSMUSG00000026173",4.91773128836269,-0.589022945165106,0.602811711601385,-0.977125914823968,0.328506819533411,NA
"ENSMUSG00000007880",2890.82730732041,-0.249164550076746,0.0599999962818182,-4.15274275862331,3.28513959144625e-05,0.000611180365749286
"ENSMUSG00000041935",1470.29424442565,0.151223032205828,0.0628294826234344,2.40688011251304,0.0160894506876972,0.0840435242126986
"ENSMUSG00000108929",6.40242341184412,-0.069577080307037,0.465981219885826,-0.149313056702338,0.881306613005405,0.956300188265246
"ENSMUSG00000078435",46.9514988147382,-0.103440330804567,0.224980393254342,-0.459774868859913,0.645677823627795,0.839149863409818
"ENSMUSG00000026646",142.761796206705,0.123495869497455,0.109852617379796,1.12419596767995,0.260929899718388,0.528414258640228
"ENSMUSG00000102802",4.97281274982972,-0.605552879892316,0.530258134260554,-1.14199639904961,0.253455516477502,NA
"ENSMUSG00000015937",1776.79251355794,-0.0419107201777447,0.0392869584817889,-1.06678454625527,0.28606913850437,0.554810366257753
"ENSMUSG00000097571",41.7137467573696,-0.0518599214461233,0.210611357223847,-0.2462351609605,0.805500198784039,0.922132144725942
"ENSMUSG00000085527",6.35224093292784,-0.304603363608275,0.462234783931624,-0.658979752707952,0.509908770564813,0.752710708883556
"ENSMUSG00000027651",545.16704654024,-0.0322755930282039,0.0546553382760893,-0.59052956300746,0.554835671961267,0.784400347681216
"ENSMUSG00000108526",9.74078555080977,-0.641348679677718,0.473545979339402,-1.35435355310671,0.175623608320813,0.417267295693983
"ENSMUSG00000019066",693.110670351311,-0.193164012208677,0.0622572084696995,-3.10267705470105,0.00191778791759728,0.017137538018043
"ENSMUSG00000019851",324.773088362606,0.737217842102724,0.0783203932613758,9.41284653209584,4.82878958929572e-21,1.14962917143905e-18
"ENSMUSG00000063628",125.397847567452,-0.0214735556592505,0.11582865089746,-0.185390708541192,0.852922595614002,0.944746341243408
"ENSMUSG00000058163",9.41134884771808,-0.154673256502599,0.490937332126842,-0.31505702740617,0.752718355315957,0.896499153614478
"ENSMUSG00000044080",678.494821203977,0.0638112529000667,0.0616316852115824,1.03536440194685,0.30049876380721,0.569975867588635
"ENSMUSG00000097428",12.4416425722063,0.516898639813124,0.363615838767237,1.42155149667176,0.155156493901047,0.388366090936734
"ENSMUSG00000066647",76.9502443874389,-0.106290657189911,0.134060469286719,-0.79285607275165,0.427861682816538,0.687748633155035
"ENSMUSG00000021707",377.624413391289,0.0997513490746784,0.080453935064957,1.23985668313353,0.215028408122687,0.470432551701066
"ENSMUSG00000041040",679.114645858068,0.190168964212914,0.062031975201297,3.0656603081847,0.00217189913085499,0.01891041546105
"ENSMUSG00000106019",16.7908666161927,-0.231079805174946,0.27234783695197,-0.848473069443537,0.396174564294832,0.66197081216804
"ENSMUSG00000105071",31.9606638917465,-0.133308590205029,0.249064328098945,-0.535237587905684,0.592485577616706,0.807875678355882
"ENSMUSG00000103493",4.08395325171297,-0.984229937398685,0.575742116526888,-1.70949789696811,0.0873587609374571,NA
"ENSMUSG00000100811",6.75514470307934,0.757842096993307,0.541243040848967,1.40018815910241,0.161456980717442,0.398053919866881
"ENSMUSG00000026663",4596.23218490375,0.129288128496652,0.0339291358168922,3.81053408475801,0.000138666891134931,0.00208781365634679
"ENSMUSG00000021118",8.68084927624173,0.68423069021814,0.407326689126985,1.67980814536027,0.0929946498530468,0.28293919325297
"ENSMUSG00000085227",9.10539813583722,0.304917165115829,0.391661866727938,0.778521451841098,0.436261665204619,0.694599685759956
"ENSMUSG00000028030",500.841755144403,-0.178014462436865,0.0611544876992581,-2.91089777928145,0.00360391901584679,0.0275667239179004
"ENSMUSG00000052099",11.1678555276796,1.26563625279505,0.394611099069955,3.2073001894219,0.00133987101604861,0.0130534620661974
"ENSMUSG00000047139",110.40730772326,-0.927693257528132,0.166873419325507,-5.55926319049383,2.70915903948855e-08,1.18619127254848e-06
"ENSMUSG00000049482",370.61892259103,-0.0854605247318549,0.0744552743227334,-1.14781021907754,0.251046917748309,0.515411811657918
"ENSMUSG00000100548",25.7612434664804,-0.693952910520382,0.27172501297857,-2.55387939046713,0.0106530150506821,0.0617421035858668
"ENSMUSG00000108732",42.8326934315611,-0.0918015081482689,0.186096900523921,-0.493299500904202,0.621800980983692,0.825798095288809
"ENSMUSG00000039099",6.19229905354466,-0.987008002105151,0.482120743632668,-2.0472216040079,0.0406363311577601,0.162385464949067
"ENSMUSG00000104222",20.7976876546547,-0.234795838269534,0.241663786375014,-0.97158056567556,0.331259254739327,0.600518424851811
"ENSMUSG00000045065",11.1501240062929,-0.687787891497946,0.360834786569253,-1.90610195329918,0.0566369793400048,0.204186229113226
"ENSMUSG00000031149",59.3715791712364,-0.131747128089722,0.168263526857606,-0.782980902339063,0.433638326882949,0.692376316327726
"ENSMUSG00000029859",9.83395457279026,-0.109641446118568,0.381413646909269,-0.287460731956058,0.773759564998903,0.906208646570967
"ENSMUSG00000019590",986.188578259533,0.142018288140668,0.0625825355498426,2.26929584896031,0.0232503408064307,0.109577928508378
"ENSMUSG00000104795",7.08091588749752,0.400071455791891,0.504630414186674,0.792800918344759,0.427893821383935,0.687748633155035
"ENSMUSG00000037552",117.132500835439,0.206755104689902,0.191615411472599,1.07901083269322,0.280582898597081,0.548811505253367
"ENSMUSG00000110279",11.0355821891383,-0.636942374178453,0.372895244701292,-1.70810001797871,0.0876177855857693,0.272845329852926
"ENSMUSG00000083878",11.1929630350643,-0.217322751440295,0.336490927646195,-0.645850255044024,0.518376338106497,0.758729001408552
"ENSMUSG00000081094",227.381733306423,0.109902711384144,0.138413018740776,0.794020045108428,0.427183761974274,0.687254811828632
"ENSMUSG00000074024",80.0104328213593,-0.0734862869004723,0.151036545587837,-0.486546395870367,0.626579818692158,0.828102758037333
"ENSMUSG00000026589",458.301857511824,-0.049331179291275,0.0819210268963703,-0.602179698670998,0.547054527694508,0.778342879739307
"ENSMUSG00000062647",4202.74503042068,0.0902683971801369,0.294118805434154,0.306911341649474,0.75891085604823,0.899085053987118
"ENSMUSG00000086335",4.95332873197455,0.693089756837496,0.514322728526467,1.34757753915172,0.177794298754752,NA
"ENSMUSG00000034684",6.15426073782218,0.385534765533095,0.532033625943423,0.724643606594319,0.468670699719166,0.720308195644637
"ENSMUSG00000022119",841.969746005046,-0.0910321116859775,0.0535181100160411,-1.70095901478382,0.0889506835998936,0.275252145818761
"ENSMUSG00000022469",8.30692695559464,-0.519683634982589,0.407192809857374,-1.27625936019012,0.201863851131144,0.453212213050397
"ENSMUSG00000049985",70.1958091304799,0.17393676403199,0.134133765801201,1.29674107778186,0.194720290399575,0.443967140350171
"ENSMUSG00000071350",196.818951491037,-0.0306528613451945,0.0909002109659481,-0.337214413690165,0.735955272443579,0.889091159686094
"ENSMUSG00000073274",35.197120208802,-0.486021185554016,0.212071563734047,-2.29177913811925,0.0219183910874143,0.10546584412255
"ENSMUSG00000026204",118.762749855034,-0.292008816881392,0.113168227204809,-2.58030742456469,0.00987123951903952,0.0588220870362163
"ENSMUSG00000046785",819.482622167402,-0.0605044987364324,0.0768897422044686,-0.786899487522486,0.431340707552857,0.690734457276183
"ENSMUSG00000047045",2236.20888813872,-0.0716163701456733,0.0351753912297528,-2.03597934925304,0.041752428967612,0.165456894715085
"ENSMUSG00000021719",10.271299386806,0.370671848685713,0.409950087704378,0.904187753102791,0.365895853025421,0.633180591998676
"ENSMUSG00000060985",7.50619915757503,0.603452721583706,0.416146109064808,1.45009819493405,0.14703113841811,0.377030201291946
"ENSMUSG00000025862",2028.63123476135,0.0182508129773622,0.0360422085984932,0.506373324139886,0.61259459759582,0.820436308654963
"ENSMUSG00000036975",207.692061820481,0.195617860191141,0.0955183631417121,2.04796076646457,0.040563843840008,0.162223435325512
"ENSMUSG00000045679",3015.07935800028,0.0736119351744896,0.0400573373478378,1.83766420956242,0.0661119008468321,0.226624754376419
"ENSMUSG00000107205",6.14620395571736,0.0373854194919594,0.558088930518474,0.0669882834931481,0.946591030666441,0.982465901799333
"ENSMUSG00000105804",26.5495209311567,0.31864996577707,0.308764637765734,1.03201573885814,0.302064744528558,0.571424031285299
"ENSMUSG00000029810",165.53149698952,1.2802623675666,0.164032504941683,7.80493090696726,5.95341519386453e-15,6.64523048625214e-13
"ENSMUSG00000106988",5.83487271029396,0.37816007754093,0.463063839420567,0.816647825522552,0.414129715644723,0.677795379346005
"ENSMUSG00000050107",100.742883569933,-0.0869100207147094,0.117926153268427,-0.736986820191466,0.461130364367516,0.714412136438011
"ENSMUSG00000030922",65.6227180756469,-0.0543464377822727,0.146539337852298,-0.370865861541222,0.710737443287565,0.875266061304812
"ENSMUSG00000019960",881.159659019644,-0.227246713005851,0.0994193148238066,-2.28574008389198,0.0222694687652268,0.106704369677912
"ENSMUSG00000023845",3125.38373054435,-0.0802298467540221,0.0476530121457203,-1.68362592712259,0.0922539847984094,0.281585329802357
"ENSMUSG00000111017",4.81507678359207,0.0222361238099872,0.624488822346097,0.0356069204352607,0.971595790113181,NA
"ENSMUSG00000071141",32.4785967234239,0.307005464686911,0.198923086182225,1.54333753099767,0.122748901951101,0.338642951118764
"ENSMUSG00000027598",1787.27454491546,0.045534393874503,0.0445099671935798,1.0230156691976,0.306300437278275,0.576256298655275
"ENSMUSG00000036291",464.840472954415,-0.048639493100415,0.0720960743532963,-0.674648287534551,0.499899246483274,0.744835971330806
"ENSMUSG00000107879",16.5333895629883,-0.465707554349805,0.287601832575378,-1.61927881397538,0.105387286948871,0.306302885705413
"ENSMUSG00000007207",14.9711084783786,-0.454041274161748,0.346977925485799,-1.30855953884113,0.190683594156814,0.438359372988439
"ENSMUSG00000020277",1148.54345927234,-0.100460018115585,0.0567044938381885,-1.7716412106994,0.0764541342382273,0.249931697787571
"ENSMUSG00000006289",399.152832804086,-0.000346296261648767,0.0654417560199634,-0.00529167129230345,0.995777876879534,0.998793200580176
"ENSMUSG00000034636",1429.74265702468,0.0926516824091223,0.0482237097234502,1.92128898710726,0.054695284772715,0.19961486325314
"ENSMUSG00000021196",3808.37159190394,0.195971069252746,0.0396795415324779,4.93884409154129,7.85870107806136e-07,2.34330779503759e-05
"ENSMUSG00000030007",3892.89001198779,0.123741100311559,0.0540783958208405,2.28817993642984,0.0221270446214337,0.106122058198548
"ENSMUSG00000032193",3467.14971354281,-0.0524036676075862,0.0743225233581598,-0.705084612844121,0.480757581626686,0.729775289103434
"ENSMUSG00000048012",8.80046544546079,-0.151469218964723,0.399410914044057,-0.379231547358306,0.70451592674773,0.872579249722065
"ENSMUSG00000028773",7.21320872320638,-0.938002335405565,0.488756179567232,-1.91916209885288,0.054963822485934,0.200115594556314
"ENSMUSG00000084323",12.9686343903557,0.308454244630934,0.340712969772674,0.905319937884188,0.365295916800908,0.632501577760845
"ENSMUSG00000038366",35638.5929118647,-0.061601459152817,0.0288193032181521,-2.13750688857795,0.0325567860371397,0.138605126808577
"ENSMUSG00000004317",1231.28718522439,0.0114628329029787,0.0453457782461991,0.25278721297367,0.80043264942902,0.918077811340529
"ENSMUSG00000075289",19.652383780842,-0.2872396008175,0.261218799141851,-1.09961305143861,0.271500752947358,0.539594890065115
"ENSMUSG00000038352",39.5913496124573,-0.265791841281501,0.200520588257607,-1.32550898434449,0.18500239155113,0.43049502749917
"ENSMUSG00000058267",862.029362280371,0.0952465557348632,0.0559092394661044,1.70359240519821,0.0884572613366431,0.274393992464664
"ENSMUSG00000038545",770.468549007711,-0.409508653649334,0.0901548714367359,-4.54227982496428,5.56491054630899e-06,0.00013185200606136
"ENSMUSG00000014856",641.684568657809,0.0629014051086639,0.0632248455290833,0.994884282947428,0.319792547868154,0.590198528569169
"ENSMUSG00000037772",908.226351851651,0.0939725788545945,0.0627306013503045,1.49803408275694,0.134124395542113,0.357707409218751
"ENSMUSG00000056394",494.748690554621,-0.125391375661469,0.118397317111956,-1.05907277901322,0.289566635867728,0.558779993758431
"ENSMUSG00000104094",15.2297962391632,-0.175227695023772,0.342728255637171,-0.511272975430648,0.609159925557625,0.818323832875878
"ENSMUSG00000042625",3609.03953149582,-0.15612996382162,0.070847646271556,-2.20374242530486,0.0275424636873886,0.123593059972567
"ENSMUSG00000030245",922.34617296122,0.222460038166076,0.0581686408744457,3.82439807466441,0.00013109196336784,0.00199147382436269
"ENSMUSG00000067058",5.26068342129419,-0.689155926307068,0.518264518458815,-1.32973781102446,0.1836046722376,0.42868286712907
"ENSMUSG00000001436",510.207330985235,0.218656698315145,0.0774140988657338,2.8245074413949,0.00473533486897796,0.033903567042768
"ENSMUSG00000104693",16.4795903539362,-0.257497947006344,0.381528012488656,-0.674912296286504,0.499731487776373,0.74475828239912
"ENSMUSG00000115222",27.3439664950846,0.286618778524561,0.223314631092825,1.2834751450093,0.199325661960522,0.449811183544501
"ENSMUSG00000057191",382.96248238048,0.120868349314626,0.0936643608081948,1.29044119098981,0.196897518192957,0.446361160345942
"ENSMUSG00000020163",2322.01681895582,0.184640175456101,0.06757122860271,2.7325265393901,0.00628506077128754,0.0421186876521099
"ENSMUSG00000089648",6.70313331872071,0.479354685130933,0.430909185880547,1.11242623930467,0.265954927964666,0.53417792420776
"ENSMUSG00000010406",1175.44043394236,0.152529253678156,0.0595878941572721,2.55973559454175,0.0104751827123622,0.0610131341698254
"ENSMUSG00000093695",5.77355337280045,-0.14556977820525,0.5008937242679,-0.290620087959803,0.771341894923945,0.904977011854635
"ENSMUSG00000032551",165.310143904069,0.111436686294364,0.103646211457772,1.07516410611657,0.282301262440913,0.550829086414675
"ENSMUSG00000020432",473.663275386503,0.308464209358024,0.0816217192178374,3.77919274813085,0.000157337601933907,0.00230736577542536
"ENSMUSG00000024397",79.6045597316677,-0.0478847641625436,0.181280033308569,-0.26414803267956,0.791665853101079,0.915429354458613
"ENSMUSG00000028454",887.193764555186,-0.0835528949221993,0.0601859353488652,-1.38824618140249,0.165062094121035,0.402511735999438
"ENSMUSG00000083899",86.6509153572365,0.0300855092634303,0.125625600365055,0.239485496395678,0.810729141504784,0.924424150947271
"ENSMUSG00000046323",22.0040215089577,-0.179515793770266,0.296504063439235,-0.605441260021905,0.544885843024439,0.776944187737542
"ENSMUSG00000032400",129.897407609093,-0.204206846864574,0.130351225506966,-1.56658939009101,0.117210699419378,0.329144752497799
"ENSMUSG00000044749",22.2756676402897,0.248640746210959,0.308179714406127,0.806804389088681,0.419779190047616,0.682695647214806
"ENSMUSG00000030761",1485.98976274941,0.0103414098359341,0.0896875280640642,0.115304881951336,0.908203468936789,0.96691246284787
"ENSMUSG00000020576",529.952520915232,-0.0394808801037804,0.0590062622519396,-0.66909644158121,0.503433959746293,0.748244534907665
"ENSMUSG00000027713",9.1649119739628,-0.509677932970499,0.394286967235077,-1.29265731643274,0.196129606532736,0.44574775582617
"ENSMUSG00000038497",927.290077871083,-0.0372858311529825,0.0544864043788276,-0.684314400593317,0.493776655482165,0.740362930215426
"ENSMUSG00000003970",14360.7107298254,0.0807472240562543,0.0512153405155175,1.5766218332921,0.114882565917993,0.324581060057939
"ENSMUSG00000098905",69.075937816224,0.0191915023521488,0.153896851355437,0.124703671213029,0.900758150884464,0.963639345725176
"ENSMUSG00000024778",37.2597728428884,-0.161634596069338,0.21383271501449,-0.755892736330755,0.449713509309797,0.705995156934147
"ENSMUSG00000002983",1289.47103112866,-0.121062795150113,0.0553800439617931,-2.18603645807207,0.0288129381162327,0.127400678490144
"ENSMUSG00000021179",565.766975800036,0.0487656554514776,0.068027209325307,0.716855151565598,0.473463477289085,0.723732243524657
"ENSMUSG00000035958",209.651501989349,0.127369929508601,0.0885518257595731,1.43836593335097,0.150330253232799,0.381297307170658
"ENSMUSG00000030144",2397.75182130679,-0.146733368798601,0.213712119047678,-0.68659357949591,0.49233887557317,0.739170358305187
"ENSMUSG00000062175",9.27232627334507,0.439726661869313,0.368064848125834,1.194698880125,0.232204700163258,0.492223569336054
"ENSMUSG00000039878",28.6852860488393,-0.139925580693252,0.265103108974211,-0.527815691165146,0.597627265287821,0.81071435805733
"ENSMUSG00000115370",7.70997067835795,-1.19930820269331,0.488911360036666,-2.45301766480404,0.0141663381702949,0.0765977624914063
"ENSMUSG00000031575",1072.79522379825,0.108089136560846,0.0524449953788324,2.06100002068973,0.039303038110594,0.158512544121525
"ENSMUSG00000107369",16.3111884650835,0.346965307045119,0.297850585717807,1.16489717892932,0.244060615565256,0.50636100986229
"ENSMUSG00000108940",27.2927560199781,0.178642609272365,0.258088770826855,0.692175055505268,0.488827401697904,0.736139861600213
"ENSMUSG00000026664",616.016190928429,0.0243825297626879,0.0613124595445334,0.397676588801302,0.690868596625461,0.864282943901136
"ENSMUSG00000085538",4.78778867037954,-0.437802139098816,0.531744105855621,-0.823332377881942,0.410319006114066,NA
"ENSMUSG00000030101",1479.70978245344,0.0920377608161128,0.0466101583559255,1.97462879472093,0.0483102888744269,0.182945134104289
"ENSMUSG00000106588",9.51270314175382,0.310344676885022,0.377314472729014,0.822509337212491,0.410787074722743,0.674478734649831
"ENSMUSG00000067321",5.30428789688305,-0.00416045288789336,0.524158754935582,-0.00793739081665186,0.993666944913777,0.998276183150508
"ENSMUSG00000051278",109.870280360455,-0.377352791552643,0.117346378016724,-3.21571741650911,0.0013011888961656,0.0127828595814798
